"Id","LocationNumber","OrganisationId","WasteContainerIsleId","FractionId","WasteContainerChangedTimeStamp","WasteContainerIsleChangedTimestamp","DateCreated","CreatedBy","DateModified","ModifiedBy","IsExcludedFromFractionFillLevelStatistics","DesignatedLocationTypeId"
"f1fe053c-3673-45c4-8cd7-384fd21c235c","1222AB8-96","83f9417c-6184-4063-a61a-e3a997433a5c","308a514c-ade6-48f7-8dd0-1ca95f9512c7","80c25a4d-fe10-44e4-abc5-60bd9cee080c","2/13/2025 9:47:05 AM","2/13/2025 9:47:05 AM","2/13/2025 9:47:05 AM","r.markesteijn@gad.nl","2/13/2025 9:47:05 AM","r.markesteijn@gad.nl","","3ea1587b-0f31-4405-a02e-def61a24b606"
"15ae72b9-4b27-4557-ad85-385be3846294","1215RK114-1","83f9417c-6184-4063-a61a-e3a997433a5c","2fcb8adf-4fe8-4ba1-a53d-6c237583a07c","7874a277-8a89-4e74-87c9-996695ba1169","3/22/2022 6:32:05 PM","7/20/2023 7:36:41 AM","4/26/2021 11:09:29 AM","C6AD9B84-4D39-46BB-978C-FDA1393324B5","7/20/2023 8:32:15 AM","f5182e83-f24d-487a-9615-0206f2061775","","3ea1587b-0f31-4405-a02e-def61a24b606"
"663ae7d8-b756-48f9-95ff-386e4031f45d","1402KL44-2","83f9417c-6184-4063-a61a-e3a997433a5c","8d18eafc-f46d-4aed-973d-e8f999fa9652","895215b7-ab8b-4e87-8ece-0aae33511554","6/28/2022 7:01:27 PM","7/20/2023 7:59:03 AM","5/3/2021 9:53:07 AM","C6AD9B84-4D39-46BB-978C-FDA1393324B5","7/20/2023 8:32:15 AM","f5182e83-f24d-487a-9615-0206f2061775","","3ea1587b-0f31-4405-a02e-def61a24b606"
"be935cd5-f79d-4ba9-bf98-38764ec66269","1213TK13-2","83f9417c-6184-4063-a61a-e3a997433a5c","1256640c-7c65-461e-903a-5d9d16655dff","80c25a4d-fe10-44e4-abc5-60bd9cee080c","1/1/0001 12:00:00 AM","2/29/2024 8:11:47 AM","2/29/2024 8:11:47 AM","","2/29/2024 8:11:47 AM","","","3ea1587b-0f31-4405-a02e-def61a24b606"
"3c3c2b36-9663-499e-aaae-38be33641c73","1272KR7-2","83f9417c-6184-4063-a61a-e3a997433a5c","09529f18-f6a4-4896-946d-83ccf2689dff","80c25a4d-fe10-44e4-abc5-60bd9cee080c","1/1/0001 12:00:00 AM","3/4/2024 9:49:33 AM","3/4/2024 9:49:33 AM","","3/4/2024 9:49:33 AM","","","3ea1587b-0f31-4405-a02e-def61a24b606"
"a70a0649-6f2e-459f-829d-38cc243d637a","1274NK13-2","83f9417c-6184-4063-a61a-e3a997433a5c","c7784fe8-66e2-4ef6-9884-435936d37d89","895215b7-ab8b-4e87-8ece-0aae33511554","6/28/2022 7:01:22 PM","7/20/2023 7:26:47 AM","6/10/2020 8:22:19 AM","F5182E83-F24D-487A-9615-0206F2061775","7/20/2023 8:32:15 AM","f5182e83-f24d-487a-9615-0206f2061775","","3ea1587b-0f31-4405-a02e-def61a24b606"
"e42b79c4-3ae9-4fcf-8a2f-38e65be35ee2","1243HV24-31","83f9417c-6184-4063-a61a-e3a997433a5c","b156d58e-553f-4438-9aaa-f3e1f77079a6","895215b7-ab8b-4e87-8ece-0aae33511554","6/15/2023 8:05:34 AM","10/10/2022 6:35:47 AM","8/9/2021 9:03:09 AM","C6AD9B84-4D39-46BB-978C-FDA1393324B5","7/20/2023 8:32:15 AM","B2848B50-73E6-40EA-A3FA-48DF35AC0F0B","","3ea1587b-0f31-4405-a02e-def61a24b606"
"26368135-c195-4cfb-9a4a-393800b42590","1222NL191-1","83f9417c-6184-4063-a61a-e3a997433a5c","95434a12-d225-422f-8ab2-488cc8de64e4","85f3fbcd-84f5-4865-b166-be8f08c8c99b","3/22/2022 6:32:04 PM","7/20/2023 7:27:24 AM","6/10/2020 8:20:07 AM","F5182E83-F24D-487A-9615-0206F2061775","7/20/2023 8:32:15 AM","f5182e83-f24d-487a-9615-0206f2061775","","3ea1587b-0f31-4405-a02e-def61a24b606"
"93d2898a-0050-442b-b0b9-39394b0efb4b","1394JS1-3","83f9417c-6184-4063-a61a-e3a997433a5c","4e5391e5-67d5-4f97-8ab6-2ea412a36439","80c25a4d-fe10-44e4-abc5-60bd9cee080c","1/1/0001 12:00:00 AM","11/1/2023 10:19:44 AM","11/1/2023 10:19:44 AM","","11/1/2023 10:19:44 AM","","","3ea1587b-0f31-4405-a02e-def61a24b606"
"d3d64e6f-d4dc-47bc-9716-393fa8be61a9","1382TJ48-2","83f9417c-6184-4063-a61a-e3a997433a5c","e226afe7-8445-45ca-af7b-e12161051c76","80c25a4d-fe10-44e4-abc5-60bd9cee080c","1/1/0001 12:00:00 AM","3/5/2024 8:40:03 AM","3/5/2024 8:40:03 AM","","3/5/2024 8:40:03 AM","","","3ea1587b-0f31-4405-a02e-def61a24b606"
"14b2b543-99a3-442c-ad88-39458a1cc2a6","1211GJ41-8","83f9417c-6184-4063-a61a-e3a997433a5c","f12de8e5-a9d9-465d-9467-d051c7745b4c","7874a277-8a89-4e74-87c9-996695ba1169","10/1/2024 7:09:51 AM","10/1/2024 7:09:51 AM","10/1/2024 7:09:51 AM","r.markesteijn@gad.nl","10/1/2024 7:09:51 AM","r.markesteijn@gad.nl","","3ea1587b-0f31-4405-a02e-def61a24b606"
"db0e74dc-c6d0-4a23-aa9a-394ace2c1363","1221NA27G-3","83f9417c-6184-4063-a61a-e3a997433a5c","a5c13b20-bc15-42c8-9823-250c081dd37c","80c25a4d-fe10-44e4-abc5-60bd9cee080c","4/26/2022 7:37:05 AM","4/26/2022 7:37:05 AM","4/26/2022 7:37:04 AM","C6AD9B84-4D39-46BB-978C-FDA1393324B5","7/20/2023 8:32:15 AM","f5182e83-f24d-487a-9615-0206f2061775","","3ea1587b-0f31-4405-a02e-def61a24b606"
"1ab173cf-9622-4da7-897c-396d9a3b0ba4","1241CK45-1","83f9417c-6184-4063-a61a-e3a997433a5c","4d6ecd11-87df-4a94-a8d3-914793e2d25f","49c1fa06-7371-4af9-83c8-a7fe232635fc","3/29/2022 12:29:47 PM","7/20/2023 7:27:26 AM","6/10/2020 8:22:19 AM","F5182E83-F24D-487A-9615-0206F2061775","7/20/2023 8:32:15 AM","f5182e83-f24d-487a-9615-0206f2061775","","3ea1587b-0f31-4405-a02e-def61a24b606"
"61cd09d8-c50c-4600-9683-3988603ff133","1398JL35-4","83f9417c-6184-4063-a61a-e3a997433a5c","eec3ce72-5266-4644-b6c6-823c4e68ad8c","80c25a4d-fe10-44e4-abc5-60bd9cee080c","5/10/2022 9:33:29 AM","5/10/2022 9:33:29 AM","5/10/2022 9:33:29 AM","C6AD9B84-4D39-46BB-978C-FDA1393324B5","7/20/2023 8:32:15 AM","f5182e83-f24d-487a-9615-0206f2061775","","3ea1587b-0f31-4405-a02e-def61a24b606"
"0d790359-deb0-42c1-b540-39929ad7fedb","1215EG17-2","83f9417c-6184-4063-a61a-e3a997433a5c","52396228-3392-48e9-9087-510750f38dfd","dc8c616d-f059-496d-9505-69f8a267af4f","1/1/0001 12:00:00 AM","3/12/2024 9:37:58 AM","3/12/2024 9:37:58 AM","","3/12/2024 9:37:58 AM","","","3ea1587b-0f31-4405-a02e-def61a24b606"
"9d1db72e-99e8-4b18-97fd-39b2cdfde58b","1402TS52-1","83f9417c-6184-4063-a61a-e3a997433a5c","a26d450c-97de-47d5-805e-86b770916706","80c25a4d-fe10-44e4-abc5-60bd9cee080c","1/1/0001 12:00:00 AM","2/21/2024 2:48:28 PM","2/21/2024 2:48:28 PM","","2/21/2024 2:48:29 PM","","","3ea1587b-0f31-4405-a02e-def61a24b606"
"0e54b9b6-82c3-4adb-aeee-39bbeef48da8","1274SC16-4","83f9417c-6184-4063-a61a-e3a997433a5c","4e6dd115-34a2-4022-8b66-9bf920b0a341","895215b7-ab8b-4e87-8ece-0aae33511554","7/4/2022 10:34:15 AM","7/20/2023 7:35:59 AM","6/10/2020 8:22:19 AM","F5182E83-F24D-487A-9615-0206F2061775","7/20/2023 8:32:15 AM","f5182e83-f24d-487a-9615-0206f2061775","","3ea1587b-0f31-4405-a02e-def61a24b606"
"b0e1fe50-c561-4e0a-9880-39c2efa5728d","1411TZ10-1","83f9417c-6184-4063-a61a-e3a997433a5c","62f58e28-b6f5-48ae-ba59-7cc51e694107","80c25a4d-fe10-44e4-abc5-60bd9cee080c","5/23/2023 11:29:39 AM","5/23/2023 11:29:38 AM","5/23/2023 11:29:38 AM","C6AD9B84-4D39-46BB-978C-FDA1393324B5","7/20/2023 8:32:15 AM","","","3ea1587b-0f31-4405-a02e-def61a24b606"
"526924b6-9ff7-4f6c-8d4f-39d6931e5c1b","1222KP122-2","83f9417c-6184-4063-a61a-e3a997433a5c","c432552f-b630-4975-93a2-4872cf2bd3e6","895215b7-ab8b-4e87-8ece-0aae33511554","3/22/2022 6:32:04 PM","7/20/2023 7:47:45 AM","6/10/2020 8:22:18 AM","F5182E83-F24D-487A-9615-0206F2061775","2/18/2025 2:38:23 PM","b.vork@gad.nl","False","3ea1587b-0f31-4405-a02e-def61a24b606"
"cd4e62f2-f4ea-4385-ae9f-39e0d6d547cd","1213WX4-2","83f9417c-6184-4063-a61a-e3a997433a5c","11b0f158-d3f6-467b-a3fb-606a83a7dc34","895215b7-ab8b-4e87-8ece-0aae33511554","6/28/2022 7:01:30 PM","6/28/2022 7:01:30 PM","6/10/2020 8:22:20 AM","F5182E83-F24D-487A-9615-0206F2061775","7/20/2023 8:32:15 AM","f5182e83-f24d-487a-9615-0206f2061775","","3ea1587b-0f31-4405-a02e-def61a24b606"
"b2b556f7-9bf3-4e9c-8283-39e9ecc2be49","1211GJ41-4","83f9417c-6184-4063-a61a-e3a997433a5c","f12de8e5-a9d9-465d-9467-d051c7745b4c","7874a277-8a89-4e74-87c9-996695ba1169","10/1/2024 7:08:31 AM","7/20/2023 7:24:49 AM","6/10/2020 8:22:18 AM","F5182E83-F24D-487A-9615-0206F2061775","10/1/2024 7:08:31 AM","r.markesteijn@gad.nl","","3ea1587b-0f31-4405-a02e-def61a24b606"
"2ecf9e1c-d97a-4953-8d96-39ebec3e50ee","1276KR314-1","83f9417c-6184-4063-a61a-e3a997433a5c","c67f7b36-06b8-4a9f-8305-4cf79cafdee2","80c25a4d-fe10-44e4-abc5-60bd9cee080c","6/28/2022 7:01:17 PM","7/20/2023 7:38:57 AM","6/10/2020 8:20:07 AM","F5182E83-F24D-487A-9615-0206F2061775","7/20/2023 8:32:15 AM","f5182e83-f24d-487a-9615-0206f2061775","","3ea1587b-0f31-4405-a02e-def61a24b606"
"cc4d83e6-590a-422b-9625-3a123a887f70","1244NX3-1","83f9417c-6184-4063-a61a-e3a997433a5c","d2612e61-72e8-4cdb-8118-1be62559df61","80c25a4d-fe10-44e4-abc5-60bd9cee080c","1/1/0001 12:00:00 AM","2/21/2024 10:34:38 AM","2/21/2024 10:34:38 AM","","2/21/2024 10:34:38 AM","","","3ea1587b-0f31-4405-a02e-def61a24b606"
"aabc0bf2-2a39-4791-afa6-3a61b1a7872a","1403SM91-1","83f9417c-6184-4063-a61a-e3a997433a5c","f1495ed0-08c9-4200-bbbe-f2027669de5b","80c25a4d-fe10-44e4-abc5-60bd9cee080c","5/22/2023 10:04:02 AM","5/22/2023 10:04:01 AM","5/22/2023 10:04:01 AM","C6AD9B84-4D39-46BB-978C-FDA1393324B5","7/20/2023 8:32:15 AM","","","3ea1587b-0f31-4405-a02e-def61a24b606"
"26f31e86-46ca-4285-aafd-3a7f0b0b9290","1402LZ112-2","83f9417c-6184-4063-a61a-e3a997433a5c","ef7290e2-a28b-4e15-9a98-570f10c521a3","895215b7-ab8b-4e87-8ece-0aae33511554","6/28/2022 7:01:18 PM","6/28/2022 7:01:18 PM","2/10/2022 12:16:26 PM","C6AD9B84-4D39-46BB-978C-FDA1393324B5","7/20/2023 8:32:15 AM","f5182e83-f24d-487a-9615-0206f2061775","","3ea1587b-0f31-4405-a02e-def61a24b606"
"e67944a5-361a-4b56-87c4-3a92e8960d68","1401GP2-2","83f9417c-6184-4063-a61a-e3a997433a5c","66674f08-4cca-4ec6-a3d7-6f587d884a9f","dc8c616d-f059-496d-9505-69f8a267af4f","1/1/0001 12:00:00 AM","3/11/2024 1:53:28 PM","3/11/2024 1:53:28 PM","","3/11/2024 1:53:28 PM","","","3ea1587b-0f31-4405-a02e-def61a24b606"
"3604d258-8a02-4aeb-a996-3a97c48e96d6","1406PA53-1","83f9417c-6184-4063-a61a-e3a997433a5c","b7bdaba5-359c-4527-a221-1996537fed8a","f1f46408-750d-4545-ae53-4e5ecd21161f","12/28/2022 10:05:16 AM","7/20/2023 8:03:19 AM","7/19/2021 9:48:46 AM","5F78AB2A-BB3D-491C-8AF0-C6267C1E661F","7/20/2023 8:32:15 AM","f5182e83-f24d-487a-9615-0206f2061775","","3ea1587b-0f31-4405-a02e-def61a24b606"
"3f5cf440-aa06-4eb1-9f56-3ab1dbab468d","1211BA21-3","83f9417c-6184-4063-a61a-e3a997433a5c","4fcfb601-8083-488d-9148-0dc2c7057f27","7874a277-8a89-4e74-87c9-996695ba1169","5/9/2022 8:47:13 AM","7/20/2023 7:47:59 AM","6/10/2020 8:22:18 AM","F5182E83-F24D-487A-9615-0206F2061775","7/20/2023 8:32:15 AM","f5182e83-f24d-487a-9615-0206f2061775","","3ea1587b-0f31-4405-a02e-def61a24b606"
"05c2d498-ef3f-49a3-8074-3ac34bfbdadc","1222AH125-1","83f9417c-6184-4063-a61a-e3a997433a5c","8c214bc4-be4c-4a4c-9b51-d150eb6474d3","7874a277-8a89-4e74-87c9-996695ba1169","11/1/2022 11:08:34 AM","7/20/2023 7:36:38 AM","6/10/2020 8:22:18 AM","F5182E83-F24D-487A-9615-0206F2061775","7/20/2023 8:32:15 AM","f5182e83-f24d-487a-9615-0206f2061775","","3ea1587b-0f31-4405-a02e-def61a24b606"
"ef3b10a5-0e96-4801-9a32-3acbfdf1c5bf","1261MR91-5","83f9417c-6184-4063-a61a-e3a997433a5c","75537454-b01a-43e8-84c4-d63b81046816","f1f46408-750d-4545-ae53-4e5ecd21161f","3/28/2023 6:27:20 AM","3/28/2023 6:24:51 AM","6/10/2020 8:20:08 AM","F5182E83-F24D-487A-9615-0206F2061775","7/20/2023 8:32:15 AM","f5182e83-f24d-487a-9615-0206f2061775","","3ea1587b-0f31-4405-a02e-def61a24b606"
"c0682ee8-982d-4b42-b3ab-3ad712186985","1243HV24-79","83f9417c-6184-4063-a61a-e3a997433a5c","b156d58e-553f-4438-9aaa-f3e1f77079a6","80c25a4d-fe10-44e4-abc5-60bd9cee080c","1/1/0001 12:00:00 AM","1/8/2024 9:38:47 AM","1/8/2024 9:38:47 AM","","1/8/2024 9:38:47 AM","","","3ea1587b-0f31-4405-a02e-def61a24b606"
"763a96ee-6243-493c-aeb1-3ae23f65806f","1231XK2-1","83f9417c-6184-4063-a61a-e3a997433a5c","84401e3b-541a-416a-afe6-1610dcd3ab67","49c1fa06-7371-4af9-83c8-a7fe232635fc","3/22/2022 6:31:57 PM","7/20/2023 7:56:21 AM","6/10/2020 8:20:06 AM","F5182E83-F24D-487A-9615-0206F2061775","7/20/2023 8:32:15 AM","f5182e83-f24d-487a-9615-0206f2061775","","3ea1587b-0f31-4405-a02e-def61a24b606"
"3b9a22b5-0fa5-4af8-91c2-3af746b06ce8","1243HV24-127","83f9417c-6184-4063-a61a-e3a997433a5c","b156d58e-553f-4438-9aaa-f3e1f77079a6","80c25a4d-fe10-44e4-abc5-60bd9cee080c","1/1/0001 12:00:00 AM","1/8/2024 10:19:13 AM","1/8/2024 10:19:13 AM","","1/8/2024 10:19:13 AM","","","3ea1587b-0f31-4405-a02e-def61a24b606"
"e2f19d96-b7c6-4a66-8cd7-3b077785bcb3","1216LT1-6","83f9417c-6184-4063-a61a-e3a997433a5c","d38c987c-a6a4-4dc9-833f-f05c927948ef","895215b7-ab8b-4e87-8ece-0aae33511554","3/22/2022 6:32:20 PM","7/20/2023 7:37:50 AM","6/10/2020 8:22:20 AM","F5182E83-F24D-487A-9615-0206F2061775","7/20/2023 8:32:15 AM","f5182e83-f24d-487a-9615-0206f2061775","","3ea1587b-0f31-4405-a02e-def61a24b606"
"f635b9d0-2296-45fd-b72b-3b44ae3cfeb9","1243HV24-81","83f9417c-6184-4063-a61a-e3a997433a5c","b156d58e-553f-4438-9aaa-f3e1f77079a6","80c25a4d-fe10-44e4-abc5-60bd9cee080c","1/1/0001 12:00:00 AM","1/8/2024 9:39:32 AM","1/8/2024 9:39:32 AM","","1/8/2024 9:39:32 AM","","","3ea1587b-0f31-4405-a02e-def61a24b606"
"b9a3c0d8-497f-433a-ba32-3b4975b5a78b","1222AB8-73","83f9417c-6184-4063-a61a-e3a997433a5c","308a514c-ade6-48f7-8dd0-1ca95f9512c7","80c25a4d-fe10-44e4-abc5-60bd9cee080c","2/13/2025 9:41:33 AM","2/13/2025 9:41:33 AM","2/13/2025 9:41:33 AM","r.markesteijn@gad.nl","2/13/2025 9:41:33 AM","r.markesteijn@gad.nl","","3ea1587b-0f31-4405-a02e-def61a24b606"
"52fd346d-5ba0-435e-8861-3b62828de06a","1243HV24-223","83f9417c-6184-4063-a61a-e3a997433a5c","b156d58e-553f-4438-9aaa-f3e1f77079a6","f1f46408-750d-4545-ae53-4e5ecd21161f","6/25/2025 2:07:09 PM","1/29/2024 11:25:11 AM","1/29/2024 11:25:11 AM","r.markesteijn@gad.nl","6/25/2025 2:07:09 PM","m.broekhoff@gad.nl","","3ea1587b-0f31-4405-a02e-def61a24b606"
"7052ba30-81ea-48ae-9542-3b7329e5219b","1222AB8-72","83f9417c-6184-4063-a61a-e3a997433a5c","308a514c-ade6-48f7-8dd0-1ca95f9512c7","80c25a4d-fe10-44e4-abc5-60bd9cee080c","2/13/2025 9:41:22 AM","2/13/2025 9:41:22 AM","2/13/2025 9:41:22 AM","r.markesteijn@gad.nl","2/13/2025 9:41:22 AM","r.markesteijn@gad.nl","","3ea1587b-0f31-4405-a02e-def61a24b606"
"9228b0c5-fc38-490a-bf43-3b7397afc860","1261MR91-4","83f9417c-6184-4063-a61a-e3a997433a5c","75537454-b01a-43e8-84c4-d63b81046816","895215b7-ab8b-4e87-8ece-0aae33511554","3/28/2023 6:27:20 AM","3/28/2023 6:24:27 AM","6/10/2020 8:22:20 AM","F5182E83-F24D-487A-9615-0206F2061775","7/20/2023 8:32:15 AM","f5182e83-f24d-487a-9615-0206f2061775","","3ea1587b-0f31-4405-a02e-def61a24b606"
"12d4df54-b17a-419a-9f32-3b936fd6d07e","1276DD59-3","83f9417c-6184-4063-a61a-e3a997433a5c","1a251d91-8014-4af9-a8f3-1da9bd31c64a","f1f46408-750d-4545-ae53-4e5ecd21161f","6/28/2022 7:01:15 PM","7/20/2023 7:27:38 AM","6/10/2020 8:22:19 AM","F5182E83-F24D-487A-9615-0206F2061775","7/20/2023 8:32:15 AM","f5182e83-f24d-487a-9615-0206f2061775","","3ea1587b-0f31-4405-a02e-def61a24b606"
"c8270e4e-8908-49e4-9606-3bc1856bad14","1251DC10-3","83f9417c-6184-4063-a61a-e3a997433a5c","21515584-80a1-418d-b369-324467736d90","895215b7-ab8b-4e87-8ece-0aae33511554","6/28/2022 7:01:15 PM","6/28/2022 7:01:15 PM","6/10/2020 8:22:19 AM","F5182E83-F24D-487A-9615-0206F2061775","7/20/2023 8:32:15 AM","f5182e83-f24d-487a-9615-0206f2061775","","3ea1587b-0f31-4405-a02e-def61a24b606"
"43a68610-5656-4308-be75-3bcfdf16dc25","1211GT27-1","83f9417c-6184-4063-a61a-e3a997433a5c","4649d0ae-87fa-420e-9bde-4c0f93ead374","85f3fbcd-84f5-4865-b166-be8f08c8c99b","3/22/2022 6:32:01 PM","7/20/2023 8:00:34 AM","6/10/2020 8:20:07 AM","F5182E83-F24D-487A-9615-0206F2061775","7/20/2023 8:32:15 AM","f5182e83-f24d-487a-9615-0206f2061775","","3ea1587b-0f31-4405-a02e-def61a24b606"
"432d8ec0-c856-4ba2-8db8-3bd88ac95283","1411AX41-4","83f9417c-6184-4063-a61a-e3a997433a5c","4e83886e-de3a-4044-b81a-0b2e856bf14b","dc8c616d-f059-496d-9505-69f8a267af4f","1/1/0001 12:00:00 AM","7/15/2025 9:02:39 AM","7/15/2025 9:02:39 AM","r.markesteijn@gad.nl","7/15/2025 9:02:39 AM","r.markesteijn@gad.nl","","3ea1587b-0f31-4405-a02e-def61a24b606"
"17439a77-3129-4326-a987-3be9034b659d","1405HD6-1","83f9417c-6184-4063-a61a-e3a997433a5c","d79caced-8746-437f-8372-cc0960b0d760","80c25a4d-fe10-44e4-abc5-60bd9cee080c","5/22/2023 9:12:48 AM","5/22/2023 9:12:48 AM","5/22/2023 9:12:46 AM","C6AD9B84-4D39-46BB-978C-FDA1393324B5","7/20/2023 8:32:15 AM","","","3ea1587b-0f31-4405-a02e-def61a24b606"
"fe306c13-10ef-4967-bbf1-3bf471a5f40c","1216LP1-2","83f9417c-6184-4063-a61a-e3a997433a5c","ddcd0a3d-1157-4081-a1cc-37e9b9e19115","895215b7-ab8b-4e87-8ece-0aae33511554","3/22/2022 6:32:00 PM","7/20/2023 7:19:31 AM","5/3/2021 9:47:54 AM","C6AD9B84-4D39-46BB-978C-FDA1393324B5","7/20/2023 8:32:15 AM","f5182e83-f24d-487a-9615-0206f2061775","","3ea1587b-0f31-4405-a02e-def61a24b606"
"e839fc5f-8bdd-48c9-8be8-3c0759db8629","1243HV24-268","83f9417c-6184-4063-a61a-e3a997433a5c","b156d58e-553f-4438-9aaa-f3e1f77079a6","ab89731e-71dd-471b-a6c5-56a87d869356","10/1/2024 6:58:32 AM","4/4/2024 11:10:19 AM","4/4/2024 11:10:19 AM","r.markesteijn@gad.nl","10/1/2024 6:58:33 AM","r.markesteijn@gad.nl","","3ea1587b-0f31-4405-a02e-def61a24b606"
"b05c0d3b-0a8f-4f0c-b98e-3c11ccb12d36","1403RE58-2","83f9417c-6184-4063-a61a-e3a997433a5c","faae3f2b-445e-40fd-8864-02f830e7c092","85f3fbcd-84f5-4865-b166-be8f08c8c99b","3/22/2022 6:31:55 PM","7/20/2023 7:59:14 AM","6/10/2020 8:20:07 AM","F5182E83-F24D-487A-9615-0206F2061775","7/20/2023 8:32:15 AM","f5182e83-f24d-487a-9615-0206f2061775","","3ea1587b-0f31-4405-a02e-def61a24b606"
"15b281ce-5a64-47c5-a7da-3c15adef41fa","1211GD45A-1","83f9417c-6184-4063-a61a-e3a997433a5c","d408cc28-1da1-44c4-aa10-c55e2b7d2a2d","7874a277-8a89-4e74-87c9-996695ba1169","3/22/2022 6:32:12 PM","7/20/2023 7:39:54 AM","6/10/2020 8:22:18 AM","F5182E83-F24D-487A-9615-0206F2061775","7/20/2023 8:32:15 AM","f5182e83-f24d-487a-9615-0206f2061775","","3ea1587b-0f31-4405-a02e-def61a24b606"
"cd944141-5549-4528-b1fd-3c30dfc86595","1221KM37-1","83f9417c-6184-4063-a61a-e3a997433a5c","820f0067-548a-4e30-971f-4dc1858dabb3","7874a277-8a89-4e74-87c9-996695ba1169","3/22/2022 6:32:05 PM","7/20/2023 7:56:57 AM","6/14/2021 12:46:22 PM","C6AD9B84-4D39-46BB-978C-FDA1393324B5","7/20/2023 8:32:15 AM","f5182e83-f24d-487a-9615-0206f2061775","","3ea1587b-0f31-4405-a02e-def61a24b606"
"b62bdbca-e3b3-4be9-9f29-3c46cc03d821","1215KK374-1","83f9417c-6184-4063-a61a-e3a997433a5c","2396ae01-85c4-4085-8b1d-ec98d11ac430","80c25a4d-fe10-44e4-abc5-60bd9cee080c","1/1/0001 12:00:00 AM","2/27/2024 8:22:00 AM","2/27/2024 8:22:00 AM","","2/27/2024 8:22:00 AM","","","3ea1587b-0f31-4405-a02e-def61a24b606"
"b04e85f8-8fed-45a3-a213-3c4c7af07541","1223MA2-1","83f9417c-6184-4063-a61a-e3a997433a5c","05976a32-7db4-4d64-83e6-4be42e1eccf1","7874a277-8a89-4e74-87c9-996695ba1169","8/11/2022 5:12:44 AM","7/20/2023 7:39:12 AM","6/10/2020 8:22:19 AM","F5182E83-F24D-487A-9615-0206F2061775","7/20/2023 8:32:15 AM","f5182e83-f24d-487a-9615-0206f2061775","","3ea1587b-0f31-4405-a02e-def61a24b606"
"014a95d1-8972-4186-b419-3c79e8ca8fae","1243HV24-42","83f9417c-6184-4063-a61a-e3a997433a5c","b156d58e-553f-4438-9aaa-f3e1f77079a6","f1f46408-750d-4545-ae53-4e5ecd21161f","7/7/2025 1:03:05 PM","1/4/2024 12:38:52 PM","1/4/2024 12:38:52 PM","m.broekhoff@gad.nl","7/7/2025 1:03:06 PM","m.broekhoff@gad.nl","","3ea1587b-0f31-4405-a02e-def61a24b606"
"f31a1f5c-4229-4a00-bc43-3c81a8c93531","1404JC2-2","83f9417c-6184-4063-a61a-e3a997433a5c","b01e13db-eaaf-4dd1-af57-3d61bd4396e2","80c25a4d-fe10-44e4-abc5-60bd9cee080c","1/1/0001 12:00:00 AM","2/26/2024 1:06:34 PM","2/26/2024 1:06:34 PM","","2/26/2024 1:06:34 PM","","","3ea1587b-0f31-4405-a02e-def61a24b606"
"c47e1e10-ba38-4eec-a956-3ca2a3d491be","1223RM2-1","83f9417c-6184-4063-a61a-e3a997433a5c","7aaf362c-b224-4593-9835-11b5cd22ec58","7874a277-8a89-4e74-87c9-996695ba1169","3/22/2022 6:31:55 PM","7/20/2023 7:19:39 AM","6/10/2020 8:20:08 AM","F5182E83-F24D-487A-9615-0206F2061775","7/20/2023 8:32:15 AM","f5182e83-f24d-487a-9615-0206f2061775","","3ea1587b-0f31-4405-a02e-def61a24b606"
"0140e4da-f5b9-415b-b084-3cafd6157e41","1216GA98-1","83f9417c-6184-4063-a61a-e3a997433a5c","d8252741-f739-4d95-b4e1-4d51e96e5777","80c25a4d-fe10-44e4-abc5-60bd9cee080c","1/1/0001 12:00:00 AM","2/28/2024 9:55:02 AM","2/28/2024 9:55:02 AM","","2/28/2024 9:55:02 AM","","","3ea1587b-0f31-4405-a02e-def61a24b606"
"970d79c4-cb17-44bf-b765-3ce06f7c743f","1405AL1-4","83f9417c-6184-4063-a61a-e3a997433a5c","93fbe23e-4187-4ddd-83a5-dcfc69e5b5d7","dc8c616d-f059-496d-9505-69f8a267af4f","1/1/0001 12:00:00 AM","3/11/2024 1:52:14 PM","3/11/2024 1:52:14 PM","","3/11/2024 1:52:14 PM","","","3ea1587b-0f31-4405-a02e-def61a24b606"
"b907a520-4dca-4037-aac5-3d0831f0176d","1382XC427-1","83f9417c-6184-4063-a61a-e3a997433a5c","57a4f17c-22b8-42aa-9ac2-0f6f00eb64a7","85f3fbcd-84f5-4865-b166-be8f08c8c99b","3/22/2022 6:31:56 PM","7/20/2023 8:01:37 AM","6/10/2020 8:20:07 AM","F5182E83-F24D-487A-9615-0206F2061775","7/20/2023 8:32:15 AM","f5182e83-f24d-487a-9615-0206f2061775","","3ea1587b-0f31-4405-a02e-def61a24b606"
"f426c55d-5c95-47d0-9e91-3d301f11e914","1211EG136-2","83f9417c-6184-4063-a61a-e3a997433a5c","e659e402-36e7-4d88-be84-3c87a4abb7f6","895215b7-ab8b-4e87-8ece-0aae33511554","3/22/2022 6:32:21 PM","7/20/2023 7:43:10 AM","6/10/2020 8:22:19 AM","F5182E83-F24D-487A-9615-0206F2061775","7/20/2023 8:32:15 AM","f5182e83-f24d-487a-9615-0206f2061775","","3ea1587b-0f31-4405-a02e-def61a24b606"
